-11.42,-11.57,-11.46,-11.42,-12.01,-11.55,-12.03,-11.56,-11.57,-11.68,-11.66,-12.23,-11.76,-12.17,-11.78,-11.69,-11.95,-11.68,-12.09,-11.54,-11.77,-11.66,-11.67,-11.97,-11.55,-12.06,-11.44,-11.49,-11.53,-11.42,-11.79,-11.27,-11.72,-11.29,-11.19,-11.41,-11.18,-11.56,-11.08,-11.33,-10.99,-10.97,-11.27,-10.94,-11.34,-10.81,-10.99,-10.96,-10.83,-11.29,-10.85,-11.28,-10.87,-10.86,-11.11,-10.93,-11.57,-11.07,-11.53,-11.2,-11.31,-11.57,-11.29,-12.0
-11.44,-11.99,-11.41,-11.78,-11.46,-11.32,-11.57,-11.31,-11.85,-11.45,-11.65,-11.43,-11.54,-11.97,-11.69,-12.05,-11.55,-11.51,-11.42,-11.29,-11.86,-11.34,-11.82,-11.45,-11.32,-11.55,-11.32,-11.85,-11.2,-11.48,-11.21,-11.18,-11.55,-11.17,-11.61,-11.04,-11.22,-11.02,-10.98,-11.45,-10.97,-11.26,-10.86,-10.86,-11.02,-10.84,-11.36,-10.86,-11.26,-10.97,-10.83,-11.13,-10.87,-11.44,-10.97,-11.16,-10.97,-11.09,-11.46,-11.21,-11.7,-11.19,-11.4,-11.41
2.3,2.07,2.34,2.33,1.99,2.33,1.82,2.35,2.07,2.15,2.23,1.74,2.11,1.67,2.01,2.0,1.93,2.09,1.69,2.2,1.91,2.21,2.22,1.83,2.23,1.68,2.2,2.03,2.21,2.33,1.93,2.33,1.85,2.34,2.26,2.36,2.46,2.04,2.56,2.22,2.55,2.65,2.45,2.68,2.16,2.76,2.54,2.66,2.64,2.35,2.66,2.29,2.78,2.65,2.7,2.65,2.21,2.67,2.15,2.55,2.42,2.28,2.32,1.78
