2.29,2.73,2.62,2.69,2.71,2.34,2.74,2.23,2.75,2.48,2.59,2.65,2.29,2.62,1.97,2.5,2.3,2.61,2.61,2.35,2.64,2.1,2.62,2.36,2.62,2.59,2.41,2.62,2.1,2.74,2.4,2.75,2.72,2.59,2.72,2.12,2.74,2.35,2.73,2.68,2.63,2.73,2.27,2.85,2.32,2.74,2.68,2.56,2.73,2.33,2.74,2.4,2.84,2.69,2.82,2.88,2.48,2.84,2.36,2.84,2.67,2.84,2.84,2.45
2.13,2.11,1.86,2.14,1.6,2.12,1.75,2.02,2.01,1.61,1.91,1.33,1.87,1.61,1.89,1.9,1.62,1.87,1.37,2.01,1.72,2.06,2.0,1.86,2.11,1.6,2.12,1.81,2.13,2.23,2.02,2.24,1.74,2.24,1.96,2.35,2.35,2.13,2.48,2.0,2.46,2.13,2.48,2.47,2.31,2.44,1.97,2.62,2.14,2.58,2.55,2.32,2.48,1.98,2.5,2.15,2.48,2.32,2.2,2.38,1.74,2.27,1.91,2.14
2.73,2.64,2.55,2.6,2.21,2.6,2.17,2.62,2.44,2.45,2.5,2.08,2.5,1.94,2.41,2.33,2.31,2.42,1.97,2.38,2.06,2.43,2.43,2.46,2.5,2.08,2.51,2.08,2.51,2.55,2.54,2.64,2.19,2.62,2.24,2.71,2.65,2.66,2.74,2.3,2.71,2.33,2.72,2.78,2.74,2.75,2.39,2.84,2.56,2.94,2.89,2.82,2.93,2.48,2.92,2.49,2.84,2.81,2.7,2.83,2.37,2.74,2.37,2.76
2.82,2.38,2.82,2.53,2.86,2.83,2.67,2.73,2.26,2.75,2.46,2.71,2.61,2.37,2.61,2.13,2.63,2.25,2.53,2.51,2.24,2.62,2.13,2.63,2.4,2.64,2.61,2.34,2.72,2.29,2.73,2.53,2.75,2.73,2.41,2.72,2.35,2.83,2.66,2.82,2.82,2.49,2.85,2.36,2.83,2.69,2.89,2.96,2.68,3.05,2.62,3.03,2.93,2.99,3.05,2.65,3.03,2.53,2.94,2.86,2.85,2.94,2.52,2.87
1.92,1.94,1.68,1.91,1.39,1.93,1.7,1.92,1.81,1.53,1.84,1.27,1.82,1.6,1.82,1.82,1.46,1.85,1.27,1.94,1.77,1.82,1.93,1.51,1.92,1.44,2.05,1.93,1.99,2.15,1.61,2.06,1.72,2.2,1.97,2.09,2.17,1.73,2.21,1.77,2.17,2.13,2.06,2.18,1.81,2.29,1.94,2.29,2.2,1.97,2.18,1.52,2.05,1.76,2.03,2.02,1.81,2.05,1.5,2.03,1.79,2.04,2.03,1.61
0.5,0.95,0.91,0.72,0.96,0.26,-3.51,-3.39,-3.25,-3.56,-4.05,-3.84,-5.62,-4.06,-4.44,0.89,0.85,0.47,1.02,0.39,1.0,0.81,1.0,1.0,0.66,1.01,0.58,1.15,1.0,1.07,1.17,0.66,1.12,0.63,1.16,1.08,1.0,1.13,0.59,1.14,0.69,1.15,1.13,0.93,1.14,0.36,0.99,0.6,0.99,0.87,0.57,1.02,0.35,0.99,0.69,0.99,0.85,0.48,0.87,0.21,0.84,0.61,0.84,0.84
