1.13,1.3,0.93,1.3,1.12,1.43,1.28,1.18,1.44,1.05,1.41,1.33,1.38,1.41,1.24,1.53,1.25,1.54,1.52,1.46,1.68,1.31,1.67,1.44,1.66,1.78,1.6,1.77,1.43,1.79,1.66,1.78,1.91,1.67,1.89,1.45,1.79,1.73,1.74,1.79,1.46,1.79,1.52,1.65,1.66,1.42,1.55,1.2,1.54,1.35,1.41,1.57,1.21,1.42,1.05,1.42,1.18,1.3,1.28,1.0,1.3,0.97,1.28,1.24
1.67,1.79,1.43,1.68,1.68,1.63,1.68,1.37,1.66,1.37,1.69,1.65,1.56,1.55,1.22,1.66,1.57,1.66,1.66,1.6,1.79,1.45,1.79,1.8,1.89,1.89,1.65,1.91,1.58,1.89,1.76,1.84,1.91,1.56,1.91,1.67,1.92,1.77,1.65,1.66,1.32,1.66,1.64,1.81,1.89,1.81,2.02,1.69,2.02,1.93,2.1,2.12,1.84,2.03,1.74,2.02,2.03,1.93,1.9,1.56,1.94,1.72,1.91,1.93
1.8,1.71,1.78,1.79,1.5,1.78,1.49,1.8,1.77,1.69,1.79,1.56,1.89,1.7,1.9,1.91,1.71,1.91,1.69,2.0,1.88,2.01,2.01,1.9,2.12,1.85,2.13,2.09,2.06,2.17,1.81,2.17,1.91,2.16,2.14,1.99,2.12,1.8,2.13,2.02,2.13,2.13,1.78,2.04,1.7,2.04,1.95,1.96,1.93,1.58,1.94,1.63,1.89,1.9,1.77,1.9,1.57,1.79,1.61,1.78,1.78,1.57,1.79,1.47
